entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,credit_type,payment_id,order_id,dispute_id,method,card_network,card_issuer,card_type,description
rfnd_IVQ9zeJDKunu7a,refund,312.00,0.00,312.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_1ks7LALsRVgf1W,,,card,Visa,HDFC Bank,debit,
disp_o9qDc0XCgL0TYp,dispute,1009.20,0.00,313.00,INR,696.20,106.20,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_Y5urdNSFHt2mHW,order_9TCqgLamKnGcS2,disp_o9qDc0XCgL0TYp,upi,,,,
rfnd_X41en5evjOCSRJ,refund,2242.00,0.00,2242.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_ZXXbGb3AO1ZdIp,order_bjG6xnY0QLZhEQ,,upi,,,,
rfnd_9nVsjZYvi7A838,refund,7306.00,0.00,7306.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_WstsJfgAg0Tur7,order_FdCOA26wppUeBH,,netbanking,,,,
rfnd_rc7KR84slqvBkA,refund,7306.00,0.00,7306.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_WstsJfgAg0Tur7,order_FdCOA26wppUeBH,,netbanking,,,,
rfnd_Ow6I3MWcL2HNHK,refund,1517.00,0.00,1517.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_hLhCkJBMPHK5fY,,,card,RuPay,Axis Bank,credit,
rfnd_0o9ZJf1xLBGIgy,refund,1518.00,0.00,1518.00,INR,0.00,0.00,false,true,2026-08-20T09:00:00,2026-08-20T11:00:00,setl_5mfYKu6bIcRegT,HDFCH41844457689,default,pay_eKkA4mdQfUI23U,,,card,MasterCard,ICICI Bank,debit,
pay_WGjt3KNOMFWfRR,payment,0.00,501.00,501.00,INR,0.00,0.00,false,true,2026-08-19T14:48:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_WGjt3KNOMFWfRR,order_zcY5PuGXCEDfgf,,upi,,,,
pay_DOTtYkDIIaYbAz,payment,0.00,1472.00,1472.00,INR,0.00,0.00,false,true,2026-08-19T13:25:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_DOTtYkDIIaYbAz,order_UgYUxgmm1GSUxr,,upi,,,,
pay_RnwwNg1CEoPBeT,payment,0.00,41089.00,41089.00,INR,0.00,0.00,false,true,2026-08-19T21:40:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_RnwwNg1CEoPBeT,order_ZwE9GrNiavipTn,,upi,,,,
pay_xCerGUpJ9ngKQ0,payment,0.00,35831.93,36698.00,INR,866.07,132.11,false,true,2026-08-19T07:45:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_xCerGUpJ9ngKQ0,order_xKJs3Ujczc4ip0,,card,MasterCard,HDFC Bank,credit,
pay_MiJzLXe7uvjvhQ,payment,0.00,1364.00,1364.00,INR,0.00,0.00,false,true,2026-08-19T16:28:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_MiJzLXe7uvjvhQ,order_I14RBJmK4mWdv1,,upi,,,,
pay_lLjKjLylzpGlmk,payment,0.00,819.20,839.00,INR,19.80,3.02,false,true,2026-08-19T16:44:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_lLjKjLylzpGlmk,order_iqiYmiGp86MrMY,,card,RuPay,Axis Bank,credit,
pay_oeJzxGjvS3XAuR,payment,0.00,7169.80,7299.00,INR,129.20,19.71,false,true,2026-08-19T14:06:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_oeJzxGjvS3XAuR,order_6qmOBhrB9wgr06,,netbanking,,,,
pay_PQfb6U5wd3HSuM,payment,0.00,8260.00,8260.00,INR,0.00,0.00,false,true,2026-08-19T12:03:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_PQfb6U5wd3HSuM,order_gDe9eEsD368bEF,,upi,,,,
pay_L6f612eOxxR9nY,payment,0.00,767.00,767.00,INR,0.00,0.00,false,true,2026-08-19T20:07:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_L6f612eOxxR9nY,order_JmM6kz4bqz37Y6,,upi,,,,
pay_kGwxYCWcHREEV1,payment,0.00,4826.00,4826.00,INR,0.00,0.00,false,true,2026-08-19T18:07:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_kGwxYCWcHREEV1,order_0af6fWlkmkeXHR,,upi,,,,
pay_6N99OGiuJGBx8h,payment,0.00,44338.00,44338.00,INR,0.00,0.00,false,true,2026-08-19T09:17:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_6N99OGiuJGBx8h,order_9JBju0Gmqo5Ysk,,upi,,,,
pay_JaIJQSowf1XqwD,payment,0.00,1462.65,1498.00,INR,35.35,5.39,false,true,2026-08-19T19:55:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_JaIJQSowf1XqwD,order_n5u066YxivikYj,,card,Amex,ICICI Bank,credit,
pay_wdB3hD8wZ8J5ur,payment,0.00,1052.17,1075.00,INR,22.83,3.48,false,true,2026-08-19T22:36:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_wdB3hD8wZ8J5ur,order_yXtOWePAaVbhvZ,,wallet,,,,
pay_nN9TJcjTzRSa6X,payment,0.00,18490.09,18937.00,INR,446.91,68.17,false,true,2026-08-19T09:29:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_nN9TJcjTzRSa6X,order_wstvWlgdKTrP0C,,card,Visa,SBI Cards,debit,
pay_E2USpnss224aVE,payment,0.00,526.00,526.00,INR,0.00,0.00,false,true,2026-08-19T13:14:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_E2USpnss224aVE,order_2gdEZUJTcLjL2Y,,upi,,,,
pay_9ojqygiCFC5Zz7,payment,0.00,36187.00,36187.00,INR,0.00,0.00,false,true,2026-08-19T09:19:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_9ojqygiCFC5Zz7,order_lrNEw8wtdKpmWP,,upi,,,,
pay_uDePC22yAGmEnP,payment,0.00,31521.00,31521.00,INR,0.00,0.00,false,true,2026-08-19T20:58:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_uDePC22yAGmEnP,order_WX0PsPrPl82oqQ,,upi,,,,
pay_NazMDErBYOhXbN,payment,0.00,1052.00,1052.00,INR,0.00,0.00,false,true,2026-08-19T19:50:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_NazMDErBYOhXbN,order_jRk6tbhOJDxYcB,,upi,,,,
pay_ZYPX1AhcmAEzDJ,payment,0.00,14435.88,14696.00,INR,260.12,39.68,false,true,2026-08-19T22:17:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_ZYPX1AhcmAEzDJ,order_SL7AN28rx6VYMi,,netbanking,,,,
pay_SRTqYxpV9xjWC0,payment,0.00,17846.43,18168.00,INR,321.57,49.05,false,true,2026-08-19T13:47:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_SRTqYxpV9xjWC0,order_LZg81L1PKXHTuD,,netbanking,,,,
pay_sRdx4z4DLoKeX1,payment,0.00,30452.16,31113.00,INR,660.84,100.81,false,true,2026-08-19T22:47:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_sRdx4z4DLoKeX1,order_Xz73SLla1lO0G3,,wallet,,,,
pay_Nsr0spxyUAc1l9,payment,0.00,3111.00,3111.00,INR,0.00,0.00,false,true,2026-08-19T18:42:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_Nsr0spxyUAc1l9,order_1oH4iOAXmot0qd,,upi,,,,
pay_nT7hCDU3YK5qIY,payment,0.00,43348.00,43348.00,INR,0.00,0.00,false,true,2026-08-19T18:28:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_nT7hCDU3YK5qIY,order_RWymdQnGv75Or7,,upi,,,,
pay_kXm0Ybz697GmZz,payment,0.00,3127.41,3203.00,INR,75.59,11.53,false,true,2026-08-19T22:43:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_kXm0Ybz697GmZz,order_T9X7iU3vYkhICJ,,card,MasterCard,ICICI Bank,credit,
pay_UhsmsJl0NHdrzs,payment,0.00,41867.06,42879.00,INR,1011.94,154.36,false,true,2026-08-19T22:24:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_UhsmsJl0NHdrzs,order_gesjV9dzXXBYqP,,card,Amex,Axis Bank,debit,
pay_547oVIS7sPxZpc,payment,0.00,4008.76,4081.00,INR,72.24,11.02,false,true,2026-08-19T14:04:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_547oVIS7sPxZpc,order_tTsZ3d1sjim6TO,,netbanking,,,,
pay_S0gERxg6UlOBYc,payment,0.00,3696.77,3777.00,INR,80.23,12.24,false,true,2026-08-19T13:28:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_S0gERxg6UlOBYc,order_0mhtVJbljatmUX,,wallet,,,,
pay_N7lm48UewvwaVj,payment,0.00,453.05,464.00,INR,10.95,1.67,false,true,2026-08-19T16:34:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_N7lm48UewvwaVj,order_jic9Dz0Bw6f7EP,,card,MasterCard,HDFC Bank,credit,
pay_pDXlLWWDmXXChI,payment,0.00,36819.71,37716.00,INR,896.29,136.72,false,true,2026-08-19T18:21:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_pDXlLWWDmXXChI,order_e46wMDyvkLL2td,,card,MasterCard,HDFC Bank,debit,
pay_k0F856rqP0yqrN,payment,0.00,802.53,817.00,INR,14.47,2.21,false,true,2026-08-19T17:16:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_k0F856rqP0yqrN,order_dlUYYY3AZS9pxd,,netbanking,,,,
pay_dWs5k4731nCxzD,payment,0.00,1228.00,1228.00,INR,0.00,0.00,false,true,2026-08-19T14:26:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_dWs5k4731nCxzD,order_D6XL5qh1IWuS0b,,upi,,,,
pay_5BsMRam5RqZ3lN,payment,0.00,774.05,788.00,INR,13.95,2.13,false,true,2026-08-19T15:03:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_5BsMRam5RqZ3lN,order_NQdiIc7L47Ma33,,netbanking,,,,
pay_s6KJYQ9Sg8Wylh,payment,0.00,39422.00,39422.00,INR,0.00,0.00,false,true,2026-08-19T07:42:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_s6KJYQ9Sg8Wylh,order_3YUH49abILGbgS,,upi,,,,
pay_PLrVtAzSqtPTY2,payment,0.00,911.00,911.00,INR,0.00,0.00,false,true,2026-08-19T11:55:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_PLrVtAzSqtPTY2,order_WFUV1upFOhpCtt,,upi,,,,
pay_WjBqSHzGnSDQ3T,payment,0.00,2484.23,2529.00,INR,44.77,6.83,false,true,2026-08-19T10:58:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_WjBqSHzGnSDQ3T,order_jzihznZhE8URlJ,,netbanking,,,,
pay_qI2Vu81LoaCln6,payment,0.00,26366.00,26366.00,INR,0.00,0.00,false,true,2026-08-19T13:39:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_qI2Vu81LoaCln6,order_LiKcMMeMbIybw2,,upi,,,,
pay_J0nSzqecraLHyK,payment,0.00,8302.00,8302.00,INR,0.00,0.00,false,true,2026-08-19T19:37:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_J0nSzqecraLHyK,order_wgGpQQKqTBieu1,,upi,,,,
pay_sE0MjBlclrcZWX,payment,0.00,7049.61,7220.00,INR,170.39,25.99,false,true,2026-08-19T12:59:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_sE0MjBlclrcZWX,order_9cAkmIZ0dATVt3,,card,RuPay,SBI Cards,credit,
pay_6rZ0g02xenKGdo,payment,0.00,34635.38,35387.00,INR,751.62,114.65,false,true,2026-08-19T11:27:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_6rZ0g02xenKGdo,order_qIY7J7tJP4q34Z,,wallet,,,,
pay_r4uz0aZwFc29CW,payment,0.00,1162.89,1191.00,INR,28.11,4.29,false,true,2026-08-19T15:22:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_r4uz0aZwFc29CW,order_9pkjRHdHFblBqW,,card,RuPay,Axis Bank,debit,
pay_GsxfGPXROnlb9T,payment,0.00,6631.00,6631.00,INR,0.00,0.00,false,true,2026-08-19T08:43:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_GsxfGPXROnlb9T,order_eoLTOMuQ1G90u2,,upi,,,,
pay_KuWPDk5rt8xxwL,payment,0.00,402.00,402.00,INR,0.00,0.00,false,true,2026-08-19T07:35:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_KuWPDk5rt8xxwL,order_SHgxeuOEJAyWEA,,upi,,,,
pay_0Iet3B1fJhSBEh,payment,0.00,13778.00,13778.00,INR,0.00,0.00,false,true,2026-08-19T14:59:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_0Iet3B1fJhSBEh,order_NwiDWt8DK4pKOf,,upi,,,,
pay_ZGd5wbE3m9VdFt,payment,0.00,9875.00,9875.00,INR,0.00,0.00,false,true,2026-08-19T16:33:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_ZGd5wbE3m9VdFt,order_k69VeYCnKkGBVp,,upi,,,,
pay_kdqvImfB7HG0Tr,payment,0.00,1343.00,1343.00,INR,0.00,0.00,false,true,2026-08-19T17:02:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_kdqvImfB7HG0Tr,order_BZKgrQCPrNGXjy,,upi,,,,
pay_lrjbGL14fdwcQA,payment,0.00,2320.00,2320.00,INR,0.00,0.00,false,true,2026-08-19T13:58:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_lrjbGL14fdwcQA,order_vArbrUm9gtohEY,,upi,,,,
pay_dwWnu8KT1vxDFB,payment,0.00,191.00,191.00,INR,0.00,0.00,false,true,2026-08-19T19:07:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_dwWnu8KT1vxDFB,order_SVZSPF99p7rjVI,,upi,,,,
pay_56hxdoWom45Wx3,payment,0.00,867.04,888.00,INR,20.96,3.20,false,true,2026-08-19T17:29:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_56hxdoWom45Wx3,order_ig3t3DS7UugX7Y,,card,Visa,SBI Cards,debit,
pay_FnF8W6OSKjacby,payment,0.00,1453.46,1485.00,INR,31.54,4.81,false,true,2026-08-19T21:25:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_FnF8W6OSKjacby,order_fJq1WurVysar9c,,wallet,,,,
pay_0nQwHIcaOpIDQw,payment,0.00,30599.00,30599.00,INR,0.00,0.00,false,true,2026-08-19T07:34:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_0nQwHIcaOpIDQw,order_JE8LzM9z6FNllK,,upi,,,,
pay_ZH6ji6akgMUtua,payment,0.00,1198.00,1198.00,INR,0.00,0.00,false,true,2026-08-19T15:53:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_ZH6ji6akgMUtua,order_hLoAbCKlSQbteX,,upi,,,,
pay_QTv8vidfmKuCxl,payment,0.00,19970.00,19970.00,INR,0.00,0.00,false,true,2026-08-19T20:57:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_QTv8vidfmKuCxl,order_XqXLZvxqe1SifJ,,upi,,,,
pay_pcZAjvMXKWIHp7,payment,0.00,20333.00,20333.00,INR,0.00,0.00,false,true,2026-08-19T22:46:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_pcZAjvMXKWIHp7,order_S21UfsDo0h0vuq,,upi,,,,
pay_X1MmXcd4l9kl4m,payment,0.00,3111.79,3187.00,INR,75.21,11.47,false,true,2026-08-19T08:51:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_X1MmXcd4l9kl4m,order_AGwwHhyVA4JcCc,,card,RuPay,Kotak,debit,
pay_kYvpduN5ndgMEI,payment,0.00,1431.00,1431.00,INR,0.00,0.00,false,true,2026-08-19T10:10:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_kYvpduN5ndgMEI,order_qrSDacTQBvCUn2,,upi,,,,
pay_6UhXQEL7Wky6Ve,payment,0.00,1410.90,1445.00,INR,34.10,5.20,false,true,2026-08-19T09:06:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_6UhXQEL7Wky6Ve,order_Fu526iF5KBN4oK,,card,MasterCard,HDFC Bank,debit,
pay_onWBLUCLPxdSHm,payment,0.00,1475.34,1511.00,INR,35.66,5.44,false,true,2026-08-19T22:57:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_onWBLUCLPxdSHm,order_o2SdIKAq1Ppfry,,card,RuPay,ICICI Bank,debit,
pay_bWS3yk37jfTced,payment,0.00,2325.78,2382.00,INR,56.22,8.58,false,true,2026-08-19T17:04:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_bWS3yk37jfTced,order_7ExnXIpwcxhehy,,card,Amex,HDFC Bank,credit,
pay_CAtQjPfVjLQXT4,payment,0.00,39589.87,40449.00,INR,859.13,131.05,false,true,2026-08-19T21:19:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_CAtQjPfVjLQXT4,order_vQIiC8jqY9mAyr,,wallet,,,,
pay_JmKrZkBe7K7g60,payment,0.00,12226.00,12226.00,INR,0.00,0.00,false,true,2026-08-19T08:05:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_JmKrZkBe7K7g60,order_qvdytclqCSNMCk,,upi,,,,
pay_el7MjaaL3HKVOo,payment,0.00,7209.00,7209.00,INR,0.00,0.00,false,true,2026-08-19T07:17:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_el7MjaaL3HKVOo,order_vCbSe3autnHv8E,,upi,,,,
pay_JEV3ZxZCXcPkD4,payment,0.00,6496.97,6654.00,INR,157.03,23.95,false,true,2026-08-19T13:32:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_JEV3ZxZCXcPkD4,order_20TqJ5ChVcmTd4,,card,Visa,Axis Bank,debit,
pay_3QEeCL3xZUfNYW,payment,0.00,7374.00,7374.00,INR,0.00,0.00,false,true,2026-08-19T21:10:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_3QEeCL3xZUfNYW,order_zXTndH5Zdclu0P,,upi,,,,
pay_E2qCMr8WnuoqZB,payment,0.00,17065.49,17373.00,INR,307.51,46.91,false,true,2026-08-19T13:36:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_E2qCMr8WnuoqZB,order_pJqw9ujxZY47Db,,netbanking,,,,
pay_uJ2H7vLFsxSXvR,payment,0.00,30265.00,30265.00,INR,0.00,0.00,false,true,2026-08-19T18:03:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_uJ2H7vLFsxSXvR,order_KWi4O4fUTD6GbK,,upi,,,,
pay_nIOUQfV5M7t4cg,payment,0.00,450.00,450.00,INR,0.00,0.00,false,true,2026-08-19T20:02:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_nIOUQfV5M7t4cg,order_5Y8DbYpLaaS6QK,,upi,,,,
pay_tq9cTQWdZtpgnP,payment,0.00,349.55,358.00,INR,8.45,1.29,false,true,2026-08-19T21:41:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_tq9cTQWdZtpgnP,order_RzZFFjdKqlx2gw,,card,RuPay,Kotak,debit,
pay_hSNNyLoB8KG31d,payment,0.00,606.07,617.00,INR,10.93,1.67,false,true,2026-08-19T16:46:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_hSNNyLoB8KG31d,order_kmMoN2iC66QHvq,,netbanking,,,,
pay_SPKjQrMVAn3xft,payment,0.00,6938.00,6938.00,INR,0.00,0.00,false,true,2026-08-19T07:33:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_SPKjQrMVAn3xft,order_klv29LryJoLVJJ,,upi,,,,
pay_aXsBLNawwAIKLw,payment,0.00,25454.00,25454.00,INR,0.00,0.00,false,true,2026-08-19T22:40:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_aXsBLNawwAIKLw,order_uM1ECnRP9IN9RU,,upi,,,,
pay_VgxJmWSHKflMUH,payment,0.00,41318.32,42317.00,INR,998.68,152.34,false,true,2026-08-19T10:59:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_VgxJmWSHKflMUH,order_nyGGjGoiwExcDq,,card,Visa,Axis Bank,credit,
pay_bO0O7ve0Tpqckl,payment,0.00,1026.20,1051.00,INR,24.80,3.78,false,true,2026-08-19T18:00:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_bO0O7ve0Tpqckl,order_HjZrUfQegZe7qO,,card,RuPay,Axis Bank,debit,
pay_2OOC71lks6rHUT,payment,0.00,23986.00,23986.00,INR,0.00,0.00,false,true,2026-08-19T13:03:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_2OOC71lks6rHUT,order_8V8vNzmo0tUFiD,,upi,,,,
pay_WUBwKzqdNzPpwA,payment,0.00,399.34,408.00,INR,8.66,1.32,false,true,2026-08-19T12:15:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_WUBwKzqdNzPpwA,order_jhm0YqUgsgLQt6,,wallet,,,,
pay_H50oIRF3G6CQEv,payment,0.00,33040.00,33040.00,INR,0.00,0.00,false,true,2026-08-19T18:44:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_H50oIRF3G6CQEv,order_qR3LantBxJsGea,,upi,,,,
pay_b90vcmhjzRirSZ,payment,0.00,4014.00,4014.00,INR,0.00,0.00,false,true,2026-08-19T07:39:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_b90vcmhjzRirSZ,order_5yD3HN8kjsal5D,,upi,,,,
pay_wp2TpbexqomxzR,payment,0.00,33719.41,34327.00,INR,607.59,92.68,false,true,2026-08-19T15:57:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_wp2TpbexqomxzR,order_OBLucUvzNNIrhj,,netbanking,,,,
pay_qU2gXNTeNWyPwb,payment,0.00,2528.00,2528.00,INR,0.00,0.00,false,true,2026-08-19T14:25:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_qU2gXNTeNWyPwb,order_dPR974tbY6eiup,,upi,,,,
pay_C1yg7WgRaFeS2H,payment,0.00,682.69,695.00,INR,12.31,1.88,false,true,2026-08-19T08:38:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_C1yg7WgRaFeS2H,order_3WfQ0GJgSZBT4G,,netbanking,,,,
rfnd_Dc2FX7Hmfcn4tw,refund,7325.00,0.00,7325.00,INR,0.00,0.00,false,true,2026-08-21T09:00:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_DKP5s3QKA48mtO,order_5AcIj1onehd2Ud,,netbanking,,,,
rfnd_ThOWb0vpQ6BPOE,refund,1992.00,0.00,1992.00,INR,0.00,0.00,false,true,2026-08-21T09:00:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_J0nSzqecraLHyK,order_wgGpQQKqTBieu1,,upi,,,,
rfnd_Pn4DwtiWn71ALI,refund,490.00,0.00,490.00,INR,0.00,0.00,false,true,2026-08-21T09:00:00,2026-08-21T11:00:00,setl_ciRz08X79fniep,SBINH23568074766,default,pay_yyVp94tIaPVtC9,order_LjmsiA1naAvkNW,,card,RuPay,Axis Bank,debit,
pay_DKP5s3QKA48mtO,payment,0.00,7195.34,7325.00,INR,129.66,19.78,false,true,2026-08-20T19:50:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_DKP5s3QKA48mtO,order_5AcIj1onehd2Ud,,netbanking,,,,
pay_bpovaWDGWiFGRD,payment,0.00,924.00,924.00,INR,0.00,0.00,false,true,2026-08-20T22:48:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_bpovaWDGWiFGRD,order_kkn0jja0k9xiIl,,upi,,,,
pay_RPZumhPhlNXzXD,payment,0.00,2360.46,2403.00,INR,42.54,6.49,false,true,2026-08-20T09:20:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_RPZumhPhlNXzXD,order_A1ZzxAgowSD9Yi,,netbanking,,,,
pay_51HD5QPzXbDtOg,payment,0.00,29697.87,30233.00,INR,535.13,81.63,false,true,2026-08-20T20:26:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_51HD5QPzXbDtOg,order_1V3e97Pu75v2Tm,,netbanking,,,,
pay_73Ocg0WSW7Lsrt,payment,0.00,31377.60,31943.00,INR,565.40,86.25,false,true,2026-08-20T22:19:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_73Ocg0WSW7Lsrt,order_wfgx91UmTKr6ou,,netbanking,,,,
pay_1Zuc5WXI7BD4Y7,payment,0.00,1192.00,1192.00,INR,0.00,0.00,false,true,2026-08-20T08:49:00,2026-08-22T11:00:00,setl_q3qi9TDwgcb9N3,UTIBH73784457265,default,pay_1Zuc5WXI7BD4Y7,order_X6VVDDdxfgR068,,upi,,,,
